juristic_id,company_name,juristic_type,status,business_type_code,business_type_name,province,registered_capital_baht,total_revenue_baht,net_profit_baht,total_assets_baht,shareholders_equity_baht,profile_url
0105535027463,พี พี ปริ๊นเซส รีสอร์ท จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,56101,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,กระบี่,250000000.0,124865383.57,10627503.19,564448073.62,324292705.04,https://datawarehouse.dbd.go.th/company/profile/0105535027463
0105536062963,พิมาลัย รีสอร์ท แอนด์ สปา จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,55101,โรงแรม รีสอร์ทและห้องชุด,กระบี่,150000000.0,417008259.0,69786859.0,486037332.0,202490926.0,https://datawarehouse.dbd.go.th/company/profile/0105536062963
0105537055847,เดอะ ทับแขก รีสอร์ท จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,55101,โรงแรม รีสอร์ทและห้องชุด,กระบี่,70000000.0,282238609.51,15600648.04,464012738.92,77418382.43,https://datawarehouse.dbd.go.th/company/profile/0105537055847
0105542095746,เซ็นทรัลกระบี่เบย์รีสอร์ท จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,55101,โรงแรม รีสอร์ทและห้องชุด,กระบี่,500000000.0,571735991.0,111096465.0,2125219005.0,1713574107.0,https://datawarehouse.dbd.go.th/company/profile/0105542095746
0105546036922,รวิวาริน รีสอร์ทแอนด์สปา จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,55101,โรงแรม รีสอร์ทและห้องชุด,กระบี่,700000000.0,219913450.0,31535682.0,251526468.0,221273531.0,https://datawarehouse.dbd.go.th/company/profile/0105546036922
0105554039625,ไบโอเทคออยล์ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,10420,การผลิตน้ำมันปาล์ม,กระบี่,180000000.0,1777523287.7,53925214.61,350898057.14,293765568.51,https://datawarehouse.dbd.go.th/company/profile/0105554039625
0105559037469,ศาลาแดง ลอดจ์ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,68104,การเช่าและการดำเนินการเกี่ยวกับอสังหาริมทรัพย์ที่เป็นของ ตนเองหรือเช่าจากผู้อื่นที่ไม่ใช่เพื่อเป็นที่พักอาศัย,กระบี่,41000000.0,151962349.51,26523403.38,127540125.36,51368459.09,https://datawarehouse.dbd.go.th/company/profile/0105559037469
0125539005511,โภคีธรา รีสอร์ท แอนด์ สปา จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,55101,โรงแรม รีสอร์ทและห้องชุด,กระบี่,1200000000.0,481715960.71,67084285.77,766588486.94,649158748.26,https://datawarehouse.dbd.go.th/company/profile/0125539005511
0235496000015,ศรีผ่องพาณิชย์ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,47300,การขายปลีกเชื้อเพลิงยานยนต์ในร้านค้าเฉพาะ สถานี ปั๊ม,กระบี่,40000000.0,158060767.3,831092.33,157073026.18,36233288.75,https://datawarehouse.dbd.go.th/company/profile/0235496000015
0735555002517,ชอบทอง จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,10420,การผลิตน้ำมันปาล์ม,กระบี่,10000000.0,124648002.28,7880061.0,44278167.11,-25319574.95,https://datawarehouse.dbd.go.th/company/profile/0735555002517
0105492000496,กมลสุโกศล จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,68103,การเช่าและการดำเนินการเกี่ยวกับอสังหาริมทรัพย์ที่เป็น ของตนเองหรือเช่าจากผู้อื่นเพื่อเป็นที่พักอาศัย,กรุงเทพมหานคร,110450000,164056013.57,77538957.11,910298770.4,714272527.7,https://datawarehouse.dbd.go.th/company/profile/0105492000496
0105499001170,5 พระเจดีย์โอสถ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,21002,การผลิตผลิตภัณฑ์จากพืชและสัตว์ที่ใช้รักษาโรค,กรุงเทพมหานคร,27000000,116363145.68,2837580.65,105150926.98,85533331.12,https://datawarehouse.dbd.go.th/company/profile/0105499001170
0105510003641,3 เอ็ม ประเทศไทย จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,17092,การผลิตอุปกรณ์เครื่องเขียนจากกระดาษ,กรุงเทพมหานคร,30000000,10066712534,823469267,6573368276,4312315195,https://datawarehouse.dbd.go.th/company/profile/0105510003641
0105516010551,กมลสุโกศล อีเล็คทริค จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,47595,ร้านขายปลีกเครื่องใช้ไฟฟ้าชนิดในครัวเรือน,กรุงเทพมหานคร,114970000,514367877.91,108534826.51,690475886.88,587480351.62,https://datawarehouse.dbd.go.th/company/profile/0105516010551
0105519001331,กนกสิน เอ๊กซปอร์ต อิมปอร์ต จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,62090,กิจกรรมการบริการเทคโนโลยีสารสนเทศและคอมพิวเตอร์อื่นๆ,กรุงเทพมหานคร,80000000,241733905.45,3562916.66,195188104.49,102339400.57,https://datawarehouse.dbd.go.th/company/profile/0105519001331
